"site","latitude","longitude"
1247,44.265,-73.133
1248,44.368,-73.014
1249,44.388,-73.259
1250,42.84,-72.601
1251,42.851,-72.558
1252,44.893,-68.724
1253,44.595,-69.774
1254,44.897,-68.728
1255,42.447,-72.372
1256,42.449,-72.435
1257,42.564,-72.53
1258,42.563,-72.29
1259,42.343,-72.567
1260,42.528,-72.294
1261,42.438,-72.537
1262,42.419,-72.511
1263,42.558,-72.524
1264,42.502,-72.31
1265,42.562,-72.517
1266,42.497,-72.52
1267,42.348,-72.232
1268,42.504,-72.212
1269,42.355,-72.481
1270,42.402,-72.513
1271,42.513,-72.501
1272,42.306,-72.695
1273,42.708,-73.093
1274,42.559,-72.522
1275,42.533,-72.183
1276,42.459,-72.378
1277,42.567,-72.533
1278,42.57,-72.536
1279,42.568,-72.519
1280,42.566,-72.533
1281,42.563,-72.53
1282,42.561,-72.518
1283,42.572,-72.524
1284,42.567,-72.535
1285,42.564,-72.531
1286,42.623,-72.219
1287,42.569,-72.53
1288,42.572,-72.523
1289,42.57,-72.522
1290,42.581,-72.521
1291,42.571,-72.54
1292,42.286,-72.309
1293,42.564,-72.522
1294,42.564,-72.529
1295,42.57,-72.52
1296,42.565,-72.517
1297,42.573,-72.539
1298,42.57,-72.539
1299,42.569,-72.521
1300,42.563,-72.532
1301,42.565,-72.536
1302,42.569,-72.534
1303,42.57,-72.514
1304,42.582,-72.523
1305,42.577,-72.522
1306,42.573,-72.538
1307,42.487,-72.261
1308,44.068,-71.074
1309,42.649,-72.313
1310,42.28,-72.19
1311,42.149,-93.587
1312,42.571,-94.566
1313,43.442,-94.873
1314,41.667,-91.576
1315,41.57,-92.131
1316,41.55,-91.47
1317,41.529,-91.821
1318,43.047,-94.328
1319,43.439,-92.381
1320,43.468,-91.326
1321,43.321,-91.159
1322,43.454,-91.304
1323,43.325,-91.134
1324,43.236,-91.12
1325,38,-93.82
1326,37.49,-93.99
1327,37.7,-93.87
1328,37.81,-94.32
1329,40.32,-93.99
1330,38.69,-93.34
1331,37.89,-90.83
1332,38.06,-91.29
1333,38.61,-90.41
1334,40.38,-91.75
1335,40.05,-91.75
1336,37.77,-90.49
1337,37.89,-90.22
1338,39.87,-92.86
1339,40.18,-93.18
1340,38.23,-90.53
1341,39.86,-93.18
1342,39.87,-92.54
1343,37,-93.18
1344,36.96,-94.32
1345,38.4,-91.14
1346,37.7,-92.54
1347,39,-94.32
1348,37.2,-91.44
1349,36.87,-89.93
1350,37.47,-94.32
1351,38.73,-91.14
1352,39.07,-90.98
1353,37.21,-90.07
1354,40.47,-92.98
1355,36.91,-90.04
1356,40.5,-93.66
1357,37.04,-89.63
1358,38.73,-90.83
1359,38.94,-91.48
1360,38.32,-94.32
1361,37.33,-93.5
1362,36.22,-89.81
1363,39.22,-91.91
1364,37.37,-91.91
1365,37.15,-93.82
1366,36.66,-93.02
1367,37.96,-91.83
1368,36.67,-92.38
1369,38.66,-94.32
1370,40.147,-75.605
1371,40.151,-75.601
1372,40.151,-75.6
1373,40.148,-75.599
1374,40.143,-75.584
1375,40.143,-75.583
1376,40.144,-75.583
1377,40.171,-75.405
1378,40.173,-75.404
1379,40.306,-75.404
1380,40.172,-75.404
1381,40.307,-75.403
1382,40.183,-75.4
1383,40.318,-75.375
1384,40.319,-75.374
1385,40.194,-75.369
1386,40.193,-75.369
1387,40.091,-75.36
1388,40.335,-75.356
1389,40.334,-75.356
1390,40.333,-75.355
1391,40.334,-75.355
1392,40.334,-75.354
1393,40.119,-75.274
1394,40.118,-75.274
1395,40.118,-75.273
1396,40.118,-75.27
1397,40.111,-75.27
1398,40.111,-75.269
1399,40.387,-75.263
1400,40.385,-75.262
1401,40.385,-75.261
1402,40.182,-75.241
1403,40.191,-75.223
1404,40.2,-75.211
1405,40.567,-75.186
1406,40.565,-75.184
1407,40.565,-75.183
1408,40.566,-75.183
1409,40.565,-75.182
1410,40.438,-75.174
1411,40.438,-75.173
1412,40.436,-75.172
1413,40.437,-75.172
1414,40.07,-75.163
1415,40.572,-75.16
1416,40.57,-75.159
1417,40.293,-75.157
1418,40.293,-75.156
1419,40.574,-75.156
1420,40.57,-75.154
1421,40.231,-75.154
1422,40.572,-75.154
1423,40.571,-75.153
1424,40.296,-75.151
1425,40.296,-75.15
1426,40.335,-75.11
1427,40.262,-75.102
1428,40.617,-75.1
1429,40.174,-75.092
1430,40.342,-75.09
1431,40.527,-75.069
1432,40.527,-75.068
1433,40.527,-75.067
1434,40.3,-75.067
1435,40.316,-75.059
1436,40.319,-75.059
1437,40.318,-75.058
1438,40.317,-75.058
1439,40.317,-75.057
1440,40.668,-75.048
1441,40.666,-75.047
1442,40.314,-75.04
1443,40.19,-75.033
1444,40.885,-75.014
1445,40.885,-75.013
1446,40.276,-74.999
1447,40.276,-74.998
1448,40.275,-74.996
1449,40.276,-74.995
1450,40.433,-74.967
1451,40.567,-74.95
1452,40.329,-74.945
1453,40.329,-74.944
1454,40.609,-74.943
1455,40.607,-74.943
1456,40.608,-74.942
1457,40.359,-74.939
1458,39.536,-74.935
1459,39.536,-74.933
1460,40.324,-74.897
1461,40.323,-74.896
1462,39.639,-74.893
1463,39.715,-74.889
1464,39.689,-74.881
1465,40.4,-74.88
1466,40.4,-74.875
1467,40.442,-74.87
1468,39.784,-74.848
1469,39.82,-74.842
1470,39.743,-74.837
1471,39.66,-74.831
1472,39.628,-74.823
1473,39.735,-74.823
1474,39.849,-74.821
1475,39.611,-74.819
1476,39.684,-74.817
1477,40.924,-74.814
1478,40.927,-74.813
1479,39.683,-74.803
1480,39.625,-74.798
1481,39.666,-74.797
1482,39.919,-74.79
1483,39.92,-74.79
1484,39.843,-74.788
1485,39.792,-74.785
1486,40.284,-74.783
1487,39.548,-74.781
1488,40.427,-74.779
1489,40.32,-74.777
1490,39.954,-74.774
1491,39.663,-74.772
1492,40.351,-74.77
1493,40.341,-74.769
1494,40.342,-74.769
1495,39.644,-74.768
1496,40.342,-74.768
1497,39.85,-74.768
1498,40.35,-74.768
1499,40.351,-74.767
1500,39.69,-74.767
1501,40.35,-74.767
1502,39.78,-74.766
1503,40.351,-74.766
1504,40.353,-74.765
1505,40.351,-74.764
1506,39.597,-74.764
1507,39.779,-74.763
1508,39.821,-74.761
1509,40.399,-74.76
1510,40.381,-74.758
1511,40.309,-74.755
1512,40.309,-74.754
1513,40.308,-74.754
1514,39.804,-74.753
1515,40.309,-74.753
1516,40.309,-74.752
1517,40.367,-74.75
1518,39.605,-74.75
1519,39.659,-74.746
1520,40.317,-74.733
1521,41.159,-74.733
1522,41.157,-74.732
1523,40.333,-74.73
1524,40.326,-74.73
1525,39.765,-74.729
1526,39.478,-74.727
1527,40.328,-74.726
1528,39.855,-74.726
1529,39.739,-74.721
1530,39.264,-74.721
1531,40.31,-74.717
1532,40.311,-74.716
1533,40.309,-74.716
1534,40.31,-74.716
1535,39.832,-74.71
1536,39.736,-74.709
1537,39.847,-74.704
1538,40.467,-74.704
1539,40.704,-74.701
1540,40.702,-74.701
1541,40.4,-74.7
1542,39.755,-74.696
1543,39.759,-74.693
1544,39.564,-74.684
1545,39.785,-74.669
1546,40.348,-74.669
1547,40.317,-74.667
1548,40.45,-74.667
1549,40.25,-74.65
1550,40.417,-74.65
1551,39.815,-74.641
1552,39.931,-74.638
1553,40.283,-74.633
1554,40.417,-74.633
1555,40.433,-74.633
1556,39.925,-74.614
1557,39.909,-74.602
1558,40.5,-74.6
1559,40.164,-74.595
1560,39.97,-74.586
1561,39.918,-74.568
1562,40.25,-74.567
1563,40.45,-74.567
1564,40.5,-74.567
1565,40.265,-74.565
1566,40.266,-74.565
1567,40.265,-74.564
1568,40.265,-74.562
1569,39.985,-74.551
1570,40.433,-74.55
1571,40.45,-74.533
1572,40.483,-74.533
1573,39.909,-74.532
1574,40.312,-74.522
1575,40.467,-74.517
1576,39.95,-74.498
1577,39.937,-74.475
1578,39.961,-74.465
1579,39.928,-74.461
1580,39.07,-74.46
1581,40.211,-74.456
1582,40.183,-74.452
1583,39.475,-74.451
1584,40.193,-74.434
1585,40.183,-74.426
1586,40.156,-74.336
1587,42.415,-71.156
1588,44.071,-72.636
1589,41.7,-70.3
1590,41.635,-72.769
1591,44.268,-72.576
1592,44.256,-72.567
1593,44.26,-72.575
1594,44.151,-72.657
1595,44.139,-72.66
1596,42.792,-73.227
1597,37.912,-83.625
1598,49.61,-75.141
1599,46.192,-67.68
1600,45.726,-60.232
1601,45.109,-63.899
1602,47.065,-64.87
1603,45.952,-64.151
1604,47.816,-65.999
1605,45.812,-64.755
1606,44.384,-64.963
1607,45.618,-67.427
1608,45.899,-64.372
1609,46.689,-64.738
1610,45.699,-67.568
1611,45.694,-67.561
1612,47.778,-65.897
1613,47.775,-65.909
1614,47.777,-65.901
1615,47.773,-66.125
1616,45.694,-67.562
1617,45.678,-67.459
1618,45.623,-67.454
1619,47.821,-65.996
1620,46.179,-65.885
1621,45.786,-64.785
1622,45.845,-64.778
1623,45.776,-64.787
1624,45.26,-66.072
1625,45.283,-66.039
1626,47.752,-65.898
1627,46.304,-67.713
1628,45.919,-64.149
1629,45.948,-64.147
1630,47.801,-65.974
1631,46.304,-67.7
1632,46.352,-67.682
1633,46.349,-67.681
1634,46.354,-67.682
1635,45.953,-67.653
1636,46.113,-67.763
1637,46.219,-67.722
1638,45.668,-67.652
1639,45.704,-67.716
1640,47.244,-65.887
1641,47.287,-65.963
1642,47.994,-66.841
1643,45.695,-67.591
1644,45.694,-67.56
1645,44.931,-63.534
1646,45.778,-64.73
1647,47.796,-65.973
1648,45.959,-59.945
1649,45.914,-67.645
1650,45.952,-64.156
1651,47.779,-65.896
1652,47.769,-65.937
1653,45.701,-67.528
1654,45.709,-64.31
1655,47.781,-65.889
1656,47.756,-65.917
1657,47.737,-66.081
1658,45.702,-67.663
1659,47.82,-66.001
1660,47.827,-66.009
1661,47.801,-66.099
1662,47.778,-65.904
1663,47.882,-66.886
1664,46.204,-67.704
1665,47.194,-66.423
1666,46.149,-67.572
1667,46.369,-64.968
1668,45.896,-64.369
1669,45.25,-68.206
1670,43.783,-79.463
1671,43.776,-79.467
1672,43.782,-79.462
1673,43.829,-79.201
1674,43.779,-79.464
1675,43.782,-79.467
1676,43.778,-79.465
1677,43.776,-79.466
1678,43.784,-79.465
1679,43.772,-79.467
1680,43.774,-79.468
1681,43.773,-79.467
1682,43.774,-79.467
1683,43.771,-79.467
1684,43.761,-80.107
1685,43.57,-80.293
1686,43.571,-80.291
1687,43.53,-80.258
1688,43.528,-80.261
1689,43.641,-80.353
1690,43.731,-80.307
1691,42.038,-82.556
1692,42.278,-83.071
1693,42.262,-83.072
1694,42.278,-83.069
1695,42.264,-83.075
1696,42.267,-83.075
1697,42.112,-82.73
1698,42.11,-82.732
1699,42.046,-82.567
1700,42.05,-82.567
1701,42.085,-82.537
1702,44.301,-78.318
1703,44.302,-78.318
1704,44.137,-78.356
1705,44.173,-78.086
1706,44.173,-78.088
1707,44.175,-78.088
1708,44.046,-78.214
1709,44.053,-78.209
1710,44.053,-78.208
1711,43.858,-79.182
1712,44.098,-79.296
1713,43.842,-79.196
1714,43.897,-79.193
1715,43.306,-80.01
1716,43.271,-79.886
1717,43.281,-80.032
1718,43.27,-79.885
1719,43.269,-79.883
1720,43.198,-81.244
1721,43.15,-81.38
1722,43.235,-81.868
1723,43.281,-81.809
1724,43.282,-81.81
1725,43.001,-81.26
1726,43.251,-81.84
1727,44.851,-80.014
1728,44.526,-79.556
1729,44.69,-79.957
1730,44.388,-79.687
1731,44.849,-80.019
1732,45.571,-75.886
1733,44.91,-75.271
1734,44.91,-75.272
1735,45.254,-75.626
1736,45.362,-75.805
1737,44.423,-76.221
1738,44.374,-76.401
1739,45.363,-75.804
1740,44.418,-76.221
1741,44.374,-76.404
1742,44.255,-76.484
1743,44.519,-76.541
1744,44.506,-76.555
1745,44.504,-76.554
1746,48.826,-71.866
1747,48.927,-72.375
1748,48.999,-72.339
1749,49,-72.359
1750,49.008,-72.383
1751,49.008,-72.363
1752,49.009,-72.366
1753,49.014,-72.397
1754,48.931,-72.364
1755,49.016,-72.398
1756,48.82,-71.849
1757,48.828,-71.845
1758,49.004,-72.336
1759,49.008,-72.337
1760,48.824,-72.344
1761,48.861,-72.234
1762,48.993,-72.469
1763,49.003,-72.374
1764,35.243,-83.349
1765,35.478,-82.578
1766,36.215,-79.207
1767,38.518,-78.182
1768,35.45,-83.668
1769,35.384,-83.367
1770,41.739,-70.122
1771,44.318,-71.099
1772,42.447,-72.781
1773,42.589,-72.724
1774,42.648,-71.671
1775,42.147,-71.652
1776,42.545,-71.622
1777,42.69,-71.553
1778,41.738,-71.088
1779,41.87,-71.02
1780,41.53,-71.011
1781,41,-71.006
1782,43.093,-70.848
1783,43.084,-70.835
1784,41.764,-70.631
1785,41.611,-70.579
1786,41.612,-70.573
1787,41.621,-70.539
1788,41.703,-70.146
1789,42.612,-71.575
1790,42.768,-70.848
1791,44.224,-71.313
1792,42.641,-72.728
1793,42.681,-71.587
1794,42.705,-71.529
1795,49.008,-55.641
1796,46.27,-71.872
1797,46.347,-71.833
1798,46.304,-72.061
1799,46.295,-71.959
1800,46.247,-72.139
1801,46.282,-72.026
1802,46.302,-71.867
1803,46.347,-72.03
1804,46.299,-71.888
1805,46.363,-71.822
1806,46.365,-71.817
1807,46.282,-71.883
1808,43.693,-80.007
1809,43.69,-80.005
1810,43.098,-73.191
1811,48.471,-89.192
1812,44.275,-73.948
1813,45.6,-88.519
1814,45.602,-61.952
1815,50.115,-57.663
1816,49.195,-57.434
1817,47.591,-59.163
1818,43.464,-70.52
1819,43.476,-70.527
1820,43.472,-70.489
1821,43.47,-70.484
1822,45.55,-73.655
1823,45.51,-73.665
1824,45.684,-73.508
1825,45.444,-73.684
1826,45.442,-73.837
1827,45.459,-73.921
1828,45.517,-73.671
1829,45.497,-73.691
1830,45.604,-73.57
1831,45.602,-73.543
1832,45.578,-73.649
1833,45.54,-73.596
1834,45.565,-73.569
1835,45.445,-73.668
1836,45.5,-73.766
1837,45.593,-73.486
1838,45.681,-73.507
1839,45.686,-73.526
1840,45.581,-73.656
1841,45.443,-73.737
1842,45.52,-73.692
1843,45.592,-73.554
1844,45.639,-73.598
1845,45.106,-72.932
1846,45.537,-73.212
1847,46.144,-60.186
1848,46.035,-59.984
1849,46.245,-60.233
1850,46.111,-60.24
1851,46.067,-60.333
1852,46.171,-60.094
1853,46.14,-60.185
1854,46.134,-61.14
1855,46.138,-60.211
1856,46.438,-60.211
1857,46.078,-60.286
1858,46.207,-59.99
1859,46.333,-60.307
1860,46.201,-60.34
1861,46.259,-60.265
1862,46.198,-59.962
1863,46.108,-60.752
1864,46.167,-60.047
1865,46.044,-60.04
1866,46.211,-60.312
1867,46.228,-60.237
1868,46.081,-60.202
1869,46.252,-60.285
1870,46.215,-60.257
1871,46.215,-60.019
1872,46.171,-60.34
1873,46.169,-59.953
1874,46.139,-60.167
1875,45.839,-60.988
1876,46.012,-59.955
1877,46.017,-60.061
1878,46.197,-59.974
1879,46.155,-60.123
1880,46.234,-60.044
1881,46.094,-60.509
1882,45.705,-60.328
1883,46.216,-60.458
1884,46.024,-60.121
1885,46.178,-59.84
1886,46.141,-60.183
1887,46.169,-60.095
1888,46.163,-60.117
1889,46.167,-60.084
1890,46.14,-60.17
1891,46.227,-60.091
1892,46.206,-59.965
1893,46.649,-60.953
1894,46.028,-59.971
1895,46.176,-59.981
1896,45.722,-60.361
1897,46.168,-60.173
1898,46.145,-60.307
1899,46.178,-59.842
1900,46.025,-60.369
1901,46.177,-59.842
1902,46.23,-60.333
1903,46.187,-60.274
1904,46.187,-61.274
1905,46.168,-61.275
1906,46.339,-61.185
1907,46.151,-61.157
1908,46.14,-60.15
1909,46.16,-60.66
1910,46.134,-60.167
1911,46.016,-60.061
1912,46.205,-60.2
1913,45.787,-60.734
1914,46.142,-60.184
1915,45.986,-59.953
1916,45.986,-60.953
1917,46.178,-59.841
1918,45.965,-59.837
1919,45.955,-59.829
1920,46.255,-60.086
1921,46.245,-60.09
1922,46.14,-60.166
1923,46.055,-60.255
1924,46.233,-60.333
1925,46.169,-60.096
1926,46.17,-60.096
1927,46.169,-60.088
1928,46.142,-60.166
1929,46.138,-60.166
1930,46.281,-60.264
1931,46.162,-60.088
1932,45.661,-61.378
1933,46.238,-60.236
1934,46.23,-60.24
1935,46.17,-60.089
1936,46.048,-60.104
1937,46.163,-60.089
1938,46.013,-60.98
1939,46.141,-60.221
1940,46.184,-59.945
1941,46.144,-60.137
1942,46.283,-60.344
1943,45.766,-60.566
1944,46.171,-60.642
1945,46.149,-60.312
1946,46.167,-60.083
1947,46.273,-60.851
1948,46.176,-60.176
1949,46.221,-60.244
1950,46.197,-59.957
1951,46.17,-60.09
1952,46.249,-60.156
1953,45.783,-60.733
1954,46.407,-60.755
1955,45.883,-60.284
1956,46.047,-60.287
1957,46.082,-59.899
1958,46.405,-60.802
1959,46.203,-60.348
1960,46.216,-60.258
1961,46.17,-60.092
1962,46.171,-60.092
1963,46.247,-60.431
1964,45.259,-60.265
1965,46.309,-60.281
1966,46.251,-60.289
1967,45.972,-60.748
1968,45.949,-60.603
1969,46.069,-60.563
1970,46.067,-60.566
1971,46.25,-60.51
1972,46.173,-60.091
1973,46.182,-59.937
1974,46.13,-59.89
1975,46.151,-59.958
1976,46.137,-60.21
1977,46.07,-60.27
1978,46.334,-60.295
1979,46.278,-60.831
1980,46.184,-61.283
1981,46.182,-61.282
1982,46.169,-60.093
1983,46.169,-60.1
1984,46.111,-59.885
1985,46.135,-60.187
1986,46.266,-60.313
1987,46.314,-60.314
1988,46.134,-60.583
1989,46.119,-60.572
1990,46.301,-60.38
1991,46.302,-60.385
1992,46.3,-60.383
1993,46.301,-60.384
1994,46.141,-59.887
1995,45.764,-60.209
1996,45.764,-60.208
1997,45.743,-60.721
1998,46.052,-60.394
1999,46.215,-60.256
2000,46.144,-60.224
2001,46.258,-60.319
2002,46.105,-60.22
2003,46.26,-60.27
2004,46.26,-60.26
2005,46.817,-60.333
2006,46.11,-60.24
2007,46.16,-60.181
2008,46.052,-59.999
2009,46.031,-59.698
2010,46.028,-59.704
2011,46.243,-60.029
2012,46.211,-60.022
2013,46.204,-59.983
2014,46.145,-60.14
2015,46.876,-60.425
2016,46.876,-60.424
2017,46.083,-60.202
2018,45.718,-60.364
2019,46.127,-60.164
2020,46.25,-60.117
2021,46.234,-60.917
2022,46.241,-60.379
2023,45.932,-61.181
2024,46.016,-60.062
2025,46.152,-60.152
2026,46.081,-60.287
2027,46.884,-60.351
2028,46.876,-60.352
2029,45.93,-60.298
2030,46.163,-60.184
2031,46.188,-59.97
2032,46.102,-60.213
2033,45.909,-60.536
2034,46.55,-60.411
2035,46.14,-60.183
2036,46.711,-60.369
2037,45.647,-61.404
2038,46.175,-60.091
2039,45.837,-60.139
2040,46.155,-60.266
2041,46.227,-60.09
2042,46.18,-59.95
2043,46.21,-60.31
2044,45.933,-59.932
2045,45.833,-61.176
2046,46.149,-60.136
2047,45.815,-61.309
2048,46.081,-60.251
2049,46.226,-60.088
2050,46.208,-60.315
2051,46.101,-60.384
2052,45.801,-60.533
2053,46.801,-60.533
2054,46.18,-59.832
2055,46.084,-59.858
2056,46.208,-60.314
2057,46.135,-60.194
2058,45.998,-60.439
2059,46.004,-60.433
2060,46.144,-60.222
2061,46.047,-60.284
2062,46.024,-60.642
2063,46.204,-60.324
2064,46.169,-60.087
2065,45.93,-59.98
2066,45.651,-60.858
2067,45.967,-60.733
2068,45.91,-60.536
2069,45.981,-60.212
2070,46.166,-60.092
2071,46.168,-60.092
2072,46.011,-60.677
2073,45.839,-60.984
2074,46.235,-60.223
2075,46.133,-60.167
2076,46.219,-60.263
2077,46.171,-60.268
2078,45.98,-61.12
2079,46.14,-60.219
2080,45.974,-61.131
2081,46.438,-60.438
2082,46.178,-59.826
2083,45.949,-60.82
2084,45.867,-60.316
2085,46.174,-60.09
2086,46.102,-60.282
2087,46.629,-61.013
2088,46.151,-60.122
2089,45.752,-61.329
2090,46.103,-59.868
2091,46.107,-59.857
2092,46.898,-60.471
2093,46.899,-60.471
2094,46.868,-60.467
2095,46.866,-60.468
2096,46.095,-59.88
2097,45.65,-60.917
2098,46.104,-59.867
2099,46.167,-60.35
2100,46.206,-60.2
2101,46.084,-59.888
2102,46.092,-59.897
2103,46.215,-60.007
2104,46.11,-59.88
2105,45.921,-60.662
2106,46.176,-60.091
2107,46.283,-60.266
2108,45.999,-60.441
2109,46.177,-60.146
2110,46.102,-60.227
2111,46.121,-60.156
2112,46.85,-60.6
2113,45.957,-59.867
2114,45.95,-59.866
2115,46.012,-59.737
2116,46.095,-60.265
2117,46.167,-60.017
2118,45.629,-60.518
2119,45.588,-60.689
2120,45.658,-60.411
2121,46.215,-60.313
2122,46.147,-60.18
2123,46.247,-60.252
2124,46.282,-60.732
2125,46.301,-60.824
2126,46.333,-60.417
2127,46.322,-60.815
2128,46.33,-60.818
2129,46.382,-60.813
2130,46.536,-60.693
2131,46.404,-60.796
2132,46.447,-60.699
2133,46.477,-60.699
2134,46.16,-60.09
2135,46.187,-59.971
2136,46.14,-60.785
2137,46.2,-60.34
2138,46.201,-60.265
2139,46.098,-59.867
2140,46.413,-60.801
2141,46.131,-60.801
2142,46.405,-60.803
2143,46.415,-60.742
2144,46.51,-60.762
2145,46.243,-60.044
2146,46.11,-60.862
2147,46.228,-60.234
2148,46.257,-63.141
2149,46.243,-63.132
2150,46.215,-63.491
2151,46.196,-63.02
2152,46.209,-63.332
2153,46.376,-62.952
2154,46.244,-62.588
2155,46.208,-62.586
2156,46.136,-63.264
2157,46.187,-63.235
2158,46.189,-63.147
2159,46.079,-62.878
2160,46.056,-62.596
2161,46.26,-63.166
2162,46.249,-63.426
2163,46.248,-63.161
2164,46.161,-62.823
2165,46.743,-64.169
2166,46.707,-64.227
2167,46.409,-62.968
2168,46.42,-62.948
2169,46.253,-63.948
2170,46.212,-62.588
2171,46.212,-62.587
2172,46.397,-63.765
2173,46.397,-63.761
2174,46.254,-63.138
2175,46.211,-62.587
2176,46.409,-62.969
2177,46.405,-62.948
2178,46.421,-62.948
2179,46.235,-62.62
2180,46.21,-62.643
2181,46.216,-63.38
2182,46.36,-62.448
2183,46.153,-63.259
2184,46.259,-63.125
2185,46.27,-63.123
2186,46.196,-63.021
2187,46.242,-62.58
2188,46.32,-63.487
2189,46.36,-63.707
2190,46.292,-63.298
2191,46.397,-63.762
2192,46.262,-62.587
2193,46.391,-63.118
2194,46.316,-63.098
2195,46.406,-62.971
2196,46.41,-62.969
2197,45.657,-60.916
2198,45.673,-60.925
2199,45.675,-60.781
2200,45.75,-60.719
2201,46.053,-60.392
2202,46.054,-60.321
2203,46.067,-60.324
2204,46.081,-60.203
2205,46.097,-60.236
2206,46.104,-60.282
2207,46.126,-60.789
2208,46.13,-60.343
2209,46.131,-60.34
2210,46.135,-60.188
2211,46.139,-60.676
2212,46.148,-60.312
2213,46.148,-60.313
2214,46.16,-60.385
2215,46.17,-60.269
2216,46.178,-59.844
2217,46.196,-60.753
2218,46.207,-60.251
2219,46.209,-60.315
2220,46.225,-60.234
2221,46.28,-60.269
2222,46.293,-60.283
2223,46.356,-60.955
2224,46.657,-60.916
2225,46.675,-60.781
2226,46.68,-60.96
2227,46.731,-60.924
2228,46.782,-60.84
2229,46.81,-60.328
2230,46.866,-60.542
2231,46.096,-59.881
2232,46.112,-59.886
2233,46.169,-60.094
2234,45.854,-60.528
2235,45.888,-60.577
