"BBNA.code","species","sex","caste","latitude","longitude","year","dayno","observers","coordinates","avgGDD5","avgSummerPrecip","avgWinterPrecip","yearGDD5","summerSPI","winterSPI"
"BBNA_3421196","impatiens","Male","Male",43.544827,-73.0791,2021,278,"ZoÃ« Davis","43.545, -73.079",1910.650795,498.1827273,261.728604651163,2097.28,0.79230721,-0.973508187972478
"BBNA_3421199","impatiens","Male","Male",39.298092,-87.984984,2018,279,"H. Wilson Montgomery, Jr.","39.298, -87.985",3280.442841,400.3077273,218.793023255814,3353.15,2.120758586,-0.392437809708233
"BBNA_3421636","impatiens","Male","Male",46.59077,-93.283897,2022,267,"Adam Heikkila","46.591, -93.284",1927.9025,413.1911364,66.3288372093023,1936.085,-0.109606864,1.99892839171437
"BBNA_3421662","impatiens","Male","Male",41.894444,-88.139554,2021,279,"molanic","41.894, -88.14",2729.636023,415.6859091,163.073255813953,2982.72,-0.295331108,-0.145686766321155
"BBNA_3421879","impatiens","Male","Male",44.906492,-93.27568,2019,279,"redpollrory","44.906, -93.276",2522.782727,423.3525,77.6367441860465,2323.8,1.070607087,0.996949894733985
"BBNA_3421880","impatiens","Male","Male",40.729016,-92.874239,2019,280,"JHere","40.729, -92.874",2924.020341,479.5002273,109.870465116279,2796.7,1.014907888,1.90421836104678
"BBNA_3422275","impatiens","Male","Male",33.128518,-93.177966,2022,234,"PRSonnen","33.129, -93.178",4694.537273,384.0761364,387.293255813953,4785.975,0.553827911,-1.52116029895606
"BBNA_3422525","impatiens","Male","Male",45.124508,-93.264555,2019,243,"jenniferf4","45.125, -93.265",2451.566364,438.4454545,75.3802325581395,2245.425,0.28984364,0.861755514108545
"BBNA_3422774","impatiens","Male","Male",44.923197,-93.333843,2020,264,"e_tocher","44.923, -93.334",2502.004318,428.6940909,79.4569767441861,2494.975,-0.14713727,0.370132874614191
"BBNA_3422866","impatiens","Male","Male",42.538956,-90.647503,2021,249,"Iowa Naturalist","42.539, -90.648",2615.081818,449.1361364,113.364186046512,2829.29,-1.229533017,-0.152977099622018
"BBNA_3423035","impatiens","Male","Male",42.94815,-87.963608,2023,228,"trillseek024","42.948, -87.964",2425.149773,409.4220455,143.668837209302,2578.005,-0.318249202,1.5232073752389
"BBNA_3423183","impatiens","Male","Male",44.214627,-72.667239,2021,268,"Joshua Lincoln","44.215, -72.667",1823.253977,482.3802273,243.440930232558,2088.23,0.233671562,-0.378460082364048
"BBNA_3423304","impatiens","Male","Male",43.999669,-91.597429,2023,251,"jenquarberg","44, -91.597",2486.006477,468.6065909,96.386976744186,2659.31,-1.325625559,2.03464807500195
"BBNA_3423621","impatiens","Male","Male",44.827745,-92.943822,2023,238,"fizzgryphon","44.828, -92.944",2481.189545,436.4877273,79.8925581395349,2692.765,-0.490617769,2.47022062258714
"BBNA_3423644","impatiens","Male","Male",35.150449,-89.990232,2023,294,"orangebug","35.15, -89.99",4379.025568,372.5197727,381.297209302326,4617.76,0.760407884,0.838902315713182
"BBNA_3423994","impatiens","Male","Male",46.989427,-92.193598,2023,244,"ksoland","46.989, -92.194",1651.347045,418.5781818,80.8895348837209,1773.475,0.566025214,1.81933738015188
"BBNA_3424013","impatiens","Male","Male",44.497776,-73.238052,2019,278,"Mindy Morales","44.498, -73.238",2331.8225,399.4877273,164.345581395349,2278.165,-0.280059709,1.21803212722357
"BBNA_3424018","impatiens","Male","Male",45.649807,-73.66598,2023,273,"michelcournoyer","45.65, -73.666",2182.447045,395.7238636,230.552558139535,2384.655,1.314950553,0.856990734676982
"BBNA_3424094","impatiens","Male","Male",42.218637,-88.352074,2021,238,"celkins","42.219, -88.352",2563.039318,431.0513636,147.899302325581,2846.205,-0.847832966,-0.187233794179793
"BBNA_3424399","impatiens","Male","Male",45.535487,-94.24258,2022,231,"dleaon1","45.535, -94.243",2280.847955,407.2677273,65.5493023255814,2311.33,-0.518554376,0.888820341787028
"BBNA_3424484","impatiens","Male","Male",45.421522,-94.082352,2018,242,"dleaon1","45.422, -94.082",2318.3075,402.8315909,60.2493023255814,2277.68,-0.167097172,-0.500565975072695
"BBNA_3424580","impatiens","Male","Male",44.902365,-93.250249,2021,233,"Marilynn Miller","44.902, -93.25",2534.03375,420.2988636,76.476511627907,2817.495,-0.875576536,-0.452064247555444
"BBNA_3424653","impatiens","Male","Male",44.988283,-93.204975,2021,231,"kimcwren","44.988, -93.205",2499.547955,422.0329545,76.0616279069767,2769.47,-1.22194694,-0.684542657463012
"BBNA_3424712","impatiens","Male","Male",43.275447,-79.904203,2022,249,"Xian Zhou","43.275, -79.904",2463.169886,297.8702273,175.197441860465,2553.87,-1.188512425,0.632867040386478
"BBNA_3424808","impatiens","Male","Male",44.906658,-93.287012,2022,261,"Chan Dolan","44.907, -93.287",2513.15,424.6470455,78.676511627907,2559.39,-2.194726104,0.512377017609952
"BBNA_3424811","impatiens","Male","Male",33.762223,-84.296625,2022,266,"James Kindt","33.762, -84.297",4284.998182,472.7429545,377.829302325581,4468.245,-0.254560132,0.379419492446393
"BBNA_3424995","impatiens","Male","Male",45.132431,-93.069903,2018,277,"Christa Rittberg","45.132, -93.07",2446.495795,444.3613636,79.2504651162791,2431.245,0.854704598,0.151574397600515
"BBNA_3425886","impatiens","Male","Male",33.128518,-93.177966,2023,307,"PRSonnen","33.129, -93.178",4694.537273,384.0761364,387.293255813953,4997.04,0.854150396,0.614129877906307
"BBNA_3425973","impatiens","Male","Male",45.195484,-93.418721,2022,204,"casslane81","45.195, -93.419",2423.233295,448.3802273,74.8239534883721,2470.92,-1.284392031,0.177571170422564
"BBNA_3425987","impatiens","Male","Male",44.254249,-73.124008,2022,260,"colettepaul","44.254, -73.124",2159.182955,450.7127273,206.200697674419,2330.725,0.403354238,-0.603490411612269
"BBNA_3426048","impatiens","Male","Male",43.756075,-72.228407,2019,268,"Nathaniel Sharp","43.756, -72.228",2174.955795,391.8497727,211.312093023256,2182.315,-0.15669146,1.44919504615738
"BBNA_3426394","impatiens","Male","Male",43.695728,-72.319388,2019,252,"Spencer Hardy","43.696, -72.319",2130.891932,407.2736364,222.671162790698,2112.73,-0.225082664,1.3208594361813
"BBNA_3426612","impatiens","Male","Male",44.930464,-93.215071,2023,259,"Bob Payton","44.93, -93.215",2545.43125,414.9831818,74.9011627906977,2775.895,-0.52702671,2.32009170184007
"BBNA_3426657","impatiens","Male","Male",43.696141,-72.31952,2019,303,"Nathaniel Sharp","43.696, -72.32",2130.891932,407.2736364,222.671162790698,2112.73,-0.225082664,1.3208594361813
"BBNA_3427335","impatiens","Male","Male",39.986333,-76.26302,2023,265,"Orion","39.986, -76.263",3045.422273,459.9195455,242.46,3158.04,-0.195980987,-0.118400251906506
"BBNA_3427342","impatiens","Male","Male",44.942781,-93.227062,2023,273,"kimcwren","44.943, -93.227",2532.805795,416.2936364,75.7951162790698,2761.535,-0.47266475,2.35433337019852
"BBNA_3427343","impatiens","Male","Male",44.939045,-93.158853,2023,291,"daisies2020","44.939, -93.159",2481.783636,426.9118182,78.5997674418605,2686.15,-0.324625145,2.22684808883482
"BBNA_3427358","impatiens","Male","Male",43.64681,-72.957706,2013,248,"Susan Elliott","43.647, -72.958",2078.466136,455.6752273,227.107441860465,2085.515,0.790774293,-0.504379890569833
"BBNA_3427540","impatiens","Male","Male",44.787796,-93.029619,2022,210,"Elaine Larson","44.788, -93.03",2487.819773,428.6752273,78.9232558139535,2534.78,-1.576958293,-0.00563191602956996
"BBNA_3427702","impatiens","Male","Male",45.190763,-93.268365,2018,258,"jenniferf4","45.191, -93.268",2416.102159,444.1159091,76.6693023255814,2409.225,-0.038518847,-0.0123654004117922
"BBNA_3428638","impatiens","Male","Male",44.944187,-93.181614,2022,294,"Krista Menzel","44.944, -93.182",2494.045114,423.2138636,77.5625581395349,2516.445,-2.423642597,0.397751733841533
"BBNA_3428691","impatiens","Male","Male",46.347802,-94.307054,2017,243,"Peg Serani","46.348, -94.307",2095.096477,390.8159091,57.5490697674419,2019.305,1.449505936,1.11338031162222
"BBNA_3428853","impatiens","Male","Male",45.223238,-93.275316,2023,260,"safechrislaurie","45.223, -93.275",2405.185568,442.6581818,77.2509302325581,2623.015,-0.921546508,2.74366853818382
"BBNA_3429341","impatiens","Male","Male",41.92639,-80.557103,2023,291,"roamingthewoods","41.926, -80.557",2588.748068,427.0011364,225.367674418605,2633.13,-0.945798944,0.614665054842063
"BBNA_3429535","impatiens","Female","Queen",43.227886,-77.4957,2023,316,"Jennifer Fitzsimmons","43.228, -77.496",2514.754545,367.1747727,187.623488372093,2484.675,0.15161326,1.45655927185692
"BBNA_3429537","impatiens","Male","Male",38.601428,-90.342003,2023,309,"Maureen Elliott","38.601, -90.342",3571.803864,413.0693182,206.726511627907,3678.95,-0.353523059,-0.301991694107154
"BBNA_3429543","impatiens","Male","Male",43.6541319,-79.9350664,2023,306,"Julie Power","43.654, -79.935",2144.333295,331.8984091,197.549534883721,2305.435,1.052196665,0.0485415905844856
"BBNA_3429545","impatiens","Male","Male",34.819618,-83.799462,2023,306,"Theresa Ponader","34.82, -83.799",2861.779091,647.2706818,498.11511627907,3178.535,0.020688061,0.41791087277214
"BBNA_3429550","impatiens","Male","Male",42.590158,-71.585767,2023,301,"Sarah Miller","42.59, -71.586",2444.689659,419.5511364,288.934186046512,2624.82,2.695906227,1.11669526870783
"BBNA_3429552","impatiens","Male","Male",34.44698,-83.84177,2023,300,"Jill Gorman","34.447, -83.842",3872.958523,482.8534091,429.244418604651,4049.45,0.205412519,0.849186946794357
"BBNA_3429554","impatiens","Female","Queen",42.592079,-71.582286,2023,300,"Sarah Miller","42.592, -71.582",2435.378409,423.8704545,291.10976744186,2608.375,2.718143519,1.16054159454643
"BBNA_3429558","impatiens","Female","Queen",40.772485,-73.640225,2023,300,"Meagan Fastuca","40.772, -73.64",3064.541705,425.7813636,282.268604651163,3218.1,1.436365783,-0.163693686933843
"BBNA_3429559","impatiens","Male","Male",40.627761,-79.153017,2023,299,"Christoph Maier","40.628, -79.153",2502.38625,486.9309091,264.941162790698,2440.615,0.645372448,0.010545192632333
"BBNA_3429561","impatiens","Female","Queen",41.125281,-74.23655,2023,299,"Richard Beck","41.125, -74.237",2636.935909,511.6209091,296.012093023256,2721.485,1.605094881,0.162780935024419
"BBNA_3429562","impatiens","Male","Male",37.3311195,-89.7434158,2023,299,"Karen Fieser","37.331, -89.743",3675.495227,406.8597727,302.393720930233,3825.85,1.297253282,1.18561335285339
"BBNA_3429569","impatiens","Male","Male",41.742579,-93.583682,2023,297,"Gordon Rogers","41.743, -93.584",2843.003864,457.8879545,92.6827906976744,3006.765,-1.05673659,1.5874985385233
"BBNA_3429574","impatiens","Female","Queen",41.742579,-93.583682,2023,297,"Gordon Rogers","41.743, -93.584",2843.003864,457.8879545,92.6827906976744,3006.765,-1.05673659,1.5874985385233
"BBNA_3429576","impatiens","Female","Queen",41.742579,-93.583682,2023,296,"Gordon Rogers","41.743, -93.584",2843.003864,457.8879545,92.6827906976744,3006.765,-1.05673659,1.5874985385233
"BBNA_3429589","impatiens","Male","Male",44.0227692,-92.4667618,2023,294,"Lynn Reuvers","44.023, -92.467",2363.312045,463.2286364,83.03,2579.21,-1.934060028,2.36377486607467
"BBNA_3429607","impatiens","Male","Male",43.6308472,-79.4097834,2023,291,"Jill Edwards","43.631, -79.41",2482.409886,295.6681818,171.817441860465,2612.17,0.321736197,1.47424794464361
"BBNA_3429610","impatiens","Male","Male",43.6542658,-79.9350294,2023,290,"Julie Power","43.654, -79.935",2144.333295,331.8984091,197.549534883721,2305.435,1.052196665,0.0485415905844856
"BBNA_3429614","impatiens","Male","Male",38.815415,-90.516545,2023,290,"Cynthia Radtke","38.815, -90.517",3515.402386,397.1418182,200.296744186047,3643.385,-0.439577443,-0.437843737376978
"BBNA_3429618","impatiens","Male","Male",43.6542832,-79.9349703,2023,289,"Julie Power","43.654, -79.935",2144.333295,331.8984091,197.549534883721,2305.435,1.052196665,0.0485415905844856
"BBNA_3429619","impatiens","Female","Queen",42.3251343,-72.6580353,2023,289,"Betty Andrews","42.325, -72.658",2470.935114,445.3388636,271.285581395349,2589.58,1.994501527,1.46937076754635
"BBNA_3429622","impatiens","Male","Male",43.6541566,-79.935107,2023,288,"Julie Power","43.654, -79.935",2144.333295,331.8984091,197.549534883721,2305.435,1.052196665,0.0485415905844856
"BBNA_3429631","impatiens","Female","Queen",45.092277,-93.54367,2023,287,"Kaitlyn Klinger","45.092, -93.544",2401.528409,437.5979545,74.8202325581395,2638.055,-0.420227439,2.50064627909841
"BBNA_3429633","impatiens","Male","Male",43.6541564,-79.9351039,2023,287,"Julie Power","43.654, -79.935",2144.333295,331.8984091,197.549534883721,2305.435,1.052196665,0.0485415905844856
"BBNA_3429634","impatiens","Male","Male",43.249182,-70.596768,2023,286,"Katrina Nolan","43.249, -70.597",2257.484886,407.1706818,303.921860465116,2340.42,2.264880465,0.850777599758555
"BBNA_3429635","impatiens","Male","Male",43.786137,-79.955814,2023,286,"Lisa Hirmer","43.786, -79.956",2000.811364,367.4868182,219.861162790698,2148.125,0.342748442,0.542034964201093
"BBNA_3429638","impatiens","Male","Male",43.6541728,-79.9351063,2023,285,"Julie Power","43.654, -79.935",2144.333295,331.8984091,197.549534883721,2305.435,1.052196665,0.0485415905844856
"BBNA_3429639","impatiens","Female","Queen",43.055904,-91.375797,2023,284,"Folko Landvogt","43.056, -91.376",2407.961477,481.6243182,111.524186046512,2548.58,-1.70688436,1.62637238033322
"BBNA_3429640","impatiens","Male","Male",42.332721,-71.050555,2023,284,"Stacey Coyne","42.333, -71.051",2691.217614,389.2838636,297.966976744186,2821.845,1.9164417,0.501846069183641
"BBNA_3429641","impatiens","Female","Queen",49.7405737,-92.8296421,2023,284,"Ann Puddicombe","49.741, -92.83",1667.977727,388.8736364,71.8981395348837,1797.785,-1.984388765,-1.07800781267846
"BBNA_3429642","impatiens","Male","Male",43.6541599,-79.9350591,2023,284,"Julie Power","43.654, -79.935",2144.333295,331.8984091,197.549534883721,2305.435,1.052196665,0.0485415905844856
"BBNA_3429644","impatiens","Male","Male",44.0227692,-92.4667618,2023,283,"Lynn Reuvers","44.023, -92.467",2363.312045,463.2286364,83.03,2579.21,-1.934060028,2.36377486607467
"BBNA_3429645","impatiens","Male","Male",42.714636,-74.928564,2023,282,"Severino Carbone","42.715, -74.929",2069.974091,472.6268182,254.907209302326,2048.43,1.139529206,0.304587063144729
"BBNA_3429665","impatiens","Female","Queen",42.4481096,-71.0054479,2023,279,"jared fraser","42.448, -71.005",2633.774545,392.8809091,297.983023255814,2719.07,1.798341734,0.408769920732909
"BBNA_3429667","impatiens","Male","Male",43.3626289,-80.3172684,2023,278,"Jessica OâConnell","43.363, -80.317",2173.964205,352.7975,202.826046511628,2212.245,0.479316771,-0.313355334013892
"BBNA_3429673","impatiens","Male","Male",43.0673939,-85.4321306,2023,277,"Matthew and Meg Schaap","43.067, -85.432",2389.455568,391.9425,192.122790697674,2420.385,-0.321320888,0.719884394785384
"BBNA_3429683","impatiens","Male","Male",46.822009,-92.05339,2023,276,"Michelle Wegler","46.822, -92.053",1811.107159,392.26,83.1248837209302,1938.2,0.101469523,2.30588025623566
"BBNA_3429686","impatiens","Female","Queen",42.042566,-91.625909,2023,276,"Keith Dearborn","42.043, -91.626",2716.477045,463.2420455,108.363023255814,2832.86,-2.066271045,1.70950729685301
"BBNA_3429695","impatiens","Male","Male",45.218548,-93.344755,2023,275,"Juline Thomley","45.219, -93.345",2409.443864,448.0729545,75.7809302325581,2634.845,-0.817905227,2.54426096895282
"BBNA_3429697","impatiens","Male","Male",42.730257,-83.298774,2023,274,"Brandon Hafeli","42.73, -83.299",2438.37,371.6865909,161.185348837209,2437.285,1.491737165,0.664598865245864
"BBNA_3429707","impatiens","Male","Male",42.4969368,-83.145401,2023,274,"Judy Davids","42.497, -83.145",2642.980682,354.5111364,170.534418604651,2635.425,0.696289185,0.489421308358246
"BBNA_3429715","impatiens","Male","Male",35.477543,-76.902003,2023,273,"Sarah Toner","35.478, -76.902",4436.996136,604.7018182,295.213023255814,4550.72,-0.106107331,-0.320620724076592
"BBNA_3429729","impatiens","Male","Male",38.937449,-92.367863,2023,273,"Patricia Norton","38.937, -92.368",3470.255341,425.8320455,161.739534883721,3752.895,-0.974982562,-0.281806215724649
"BBNA_3429747","impatiens","Male","Male",39.434867,-92.825375,2023,273,"Karen Heddesheimer","39.435, -92.825",3325.978068,439.8820455,140.991860465116,3457.61,-0.410046365,1.34622437144945
"BBNA_3429755","impatiens","Male","Male",44.998404,-93.062997,2023,273,"Kathy Sidles","44.998, -93.063",2488.174886,435.9256818,77.2448837209302,2686.51,-0.755527334,2.31425630145027
"BBNA_3429793","impatiens","Male","Male",43.860834,-79.211812,2023,272,"Alexandra Tasevski","43.861, -79.212",2258.289659,343.2470455,190.098139534884,2362.53,0.230132112,1.17942234834557
"BBNA_3429811","impatiens","Male","Male",36.294696,-81.429742,2023,272,"Leigh Ann Wilson","36.295, -81.43",2582.385,551.3929545,327.826046511628,2600.72,0.18741737,-0.325310454179166
"BBNA_3429834","impatiens","Male","Male",42.496656,-83.144881,2023,272,"Judy Davids","42.497, -83.145",2642.980682,354.5111364,170.534418604651,2635.425,0.696289185,0.489421308358246
"BBNA_3429854","impatiens","Male","Male",44.99454,-93.014195,2023,271,"Emmett Johnston","44.995, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3429865","impatiens","Male","Male",38.870239,-90.19031,2023,271,"Robert Cosgriff","38.87, -90.19",3550.564545,386.9456818,195.664418604651,3692.465,0.092058974,-0.679695150534726
"BBNA_3429874","impatiens","Male","Male",44.993922,-93.013402,2023,271,"Logan segal","44.994, -93.013",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3429885","impatiens","Male","Male",39.366901,-90.931973,2023,270,"Robert Cosgriff","39.367, -90.932",3302.733636,391.5272727,165.609302325581,3398.48,-0.534774372,-0.468429884892209
"BBNA_3429886","impatiens","Female","Queen",42.511219,-92.475467,2023,270,"Laura Walter","42.511, -92.475",2622.563068,450.9184091,95.9304651162791,2793.64,-1.858356093,1.42362235297757
"BBNA_3429894","impatiens","Male","Male",35.13337,-82.977,2023,270,"Nancy Anderson","35.133, -82.977",2403.265,862.2509091,600.492325581395,2582.92,-0.706782958,0.0764396161366747
"BBNA_3429895","impatiens","Male","Male",37.539587,-90.838857,2023,270,"Mary Crowell","37.54, -90.839",3421.760114,405.6784091,252.783023255814,3630.325,0.463548843,0.35444410965952
"BBNA_3429905","impatiens","Male","Male",44.994854,-93.014264,2023,270,"Luka Nelson","44.995, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3429938","impatiens","Female","Queen",43.146732,-77.411166,2023,269,"Judy Dobles","43.147, -77.411",2477.145682,379.0036364,190.923953488372,2440.035,0.097472472,1.10186351652708
"BBNA_3429969","impatiens","Male","Male",37.098439,-89.495651,2023,268,"Rosemarie Mier","37.098, -89.496",3832.123977,377.7702273,316.633023255814,4054.455,1.602630437,1.00276203620231
"BBNA_3429970","impatiens","Male","Male",38.527024,-93.76703,2023,268,"Denise Moore","38.527, -93.767",3396.106477,481.4502273,156.75976744186,3603.505,-0.866340023,-0.139745056924431
"BBNA_3429972","impatiens","Female","Queen",41.310845,-74.837552,2023,268,"ES Stites","41.311, -74.838",2459.76875,485.0390909,253.476046511628,2508.52,1.554924252,-0.573165558534153
"BBNA_3429991","impatiens","Male","Male",38.866433,-90.193183,2023,268,"Robert Cosgriff","38.866, -90.193",3548.760227,387.9475,195.156279069767,3690.235,0.037495474,-0.715799156061945
"BBNA_3430049","impatiens","Male","Male",41.6715169,-91.5515279,2023,267,"Anthony Schons","41.672, -91.552",2893.839545,438.7472727,106.016279069767,2948.55,-1.442962511,1.9955772796144
"BBNA_3430053","impatiens","Female","Queen",44.517847,-69.883125,2023,267,"Lisa Eisen","44.518, -69.883",2035.035114,401.5818182,249.590697674419,2235.265,1.596750391,1.27015746079729
"BBNA_3430069","impatiens","Male","Male",44.994064,-93.014412,2023,266,"Brennen Schertz","44.994, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430083","impatiens","Male","Male",35.105163,-85.175994,2023,266,"Dave Porfiri","35.105, -85.176",4037.933636,429.7311364,407.612325581395,4390.965,0.070165454,0.408725340782908
"BBNA_3430130","impatiens","Male","Male",43.1393369,-80.7341166,2023,266,"Dajana Grbic","43.139, -80.734",2216.510682,369.2906818,230.691162790698,2188.425,0.357208421,-0.381484210982325
"BBNA_3430134","impatiens","Male","Male",42.592927,-71.579859,2023,265,"Sarah Miller","42.593, -71.58",2435.378409,423.8704545,291.10976744186,2608.375,2.718143519,1.16054159454643
"BBNA_3430137","impatiens","Male","Male",44.99391,-93.013419,2023,265,"Laila Mosley","44.994, -93.013",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430144","impatiens","Male","Male",43.952742,-79.245914,2023,265,"Matthew Chung","43.953, -79.246",2161.367955,358.9352273,198.227906976744,2238.94,0.118936719,1.05428207480203
"BBNA_3430150","impatiens","Male","Male",44.0227692,-92.4667618,2023,265,"Lynn Reuvers","44.023, -92.467",2363.312045,463.2286364,83.03,2579.21,-1.934060028,2.36377486607467
"BBNA_3430155","impatiens","Male","Male",44.99434,-93.01434,2023,265,"Alexander Ogden","44.994, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430157","impatiens","Male","Male",44.994996,-93.014134,2023,265,"Theta Doffing","44.995, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430158","impatiens","Male","Male",44.994502,-93.013949,2023,265,"Michael Thomsen","44.995, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430169","impatiens","Male","Male",38.419238,-92.862209,2023,265,"Karen Albright","38.419, -92.862",3433.726705,449.2179545,180.490930232558,3617.09,-0.334939944,-0.142589903018008
"BBNA_3430171","impatiens","Male","Male",44.993922,-93.013402,2023,265,"Logan segal","44.994, -93.013",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430187","impatiens","Male","Male",44.994854,-93.014264,2023,265,"Luka Nelson","44.995, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430207","impatiens","Male","Male",42.570459,-81.530516,2023,265,"Lisa Massie","42.57, -81.531",2396.696932,369.8113636,205.01488372093,2419.52,1.661169758,0.437675266394297
"BBNA_3430214","impatiens","Male","Male",38.636528,-90.283823,2023,264,"Erin Shank","38.637, -90.284",3583.729773,412.4413636,203.4,3693.35,-0.069813265,-0.383267325196827
"BBNA_3430215","impatiens","Male","Male",44.993925,-93.014431,2023,264,"camille hirsch","44.994, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430222","impatiens","Male","Male",44.99434,-93.01434,2023,264,"Alexander Ogden","44.994, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430233","impatiens","Male","Male",44.993909,-93.013409,2023,264,"CyaSha Thao","44.994, -93.013",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430237","impatiens","Male","Male",44.993903,-93.014506,2023,264,"Ida Lim","44.994, -93.015",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430313","impatiens","Male","Male",36.253,-85.565,2023,264,"Patty Ghertner","36.253, -85.565",3679.842955,485.1629545,414.478372093023,3768.75,-0.409060173,0.357789108889193
"BBNA_3430319","impatiens","Male","Male",37.963093,-91.780503,2023,264,"Gina Root","37.963, -91.781",3436.819091,443.7063636,213.365581395349,3628.29,-0.425104031,-0.159293285493881
"BBNA_3430355","impatiens","Male","Male",45.114493,-85.330341,2023,263,"Sheridan Haack","45.114, -85.33",2077.325,348.9720455,169.938604651163,2145.55,-1.135723235,-0.0753239051172381
"BBNA_3430359","impatiens","Male","Male",44.99391,-93.013419,2023,263,"Laila Mosley","44.994, -93.013",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430379","impatiens","Male","Male",44.4741034,-93.5874047,2023,263,"David Orr","44.474, -93.587",2414.460114,440.1002273,78.6041860465116,2643.095,-1.785313648,2.11649184039735
"BBNA_3430406","impatiens","Male","Male",36.117807,-84.160244,2023,262,"Jean Lightner","36.118, -84.16",3638.528068,476.6204545,416.279069767442,3803.465,-0.179208413,0.814884213451956
"BBNA_3430421","impatiens","Male","Male",42.041804,-91.591042,2023,262,"Joe Shaw","42.042, -91.591",2726.048295,461.4370455,108.671395348837,2843.315,-2.220675125,1.67117089732654
"BBNA_3430432","impatiens","Male","Male",38.474316,-91.100581,2023,262,"nels holmberg","38.474, -91.101",3460.227386,409.0565909,197.944651162791,3521.48,-0.274738053,-0.356538553848512
"BBNA_3430496","impatiens","Male","Male",35.79292,-82.379196,2023,261,"Avery Young","35.793, -82.379",2774.312045,507.0093182,353.763255813953,2870.745,-0.260909534,0.0232402620387466
"BBNA_3430513","impatiens","Male","Male",42.042088,-91.591095,2023,261,"Joe Shaw","42.042, -91.591",2726.048295,461.4370455,108.671395348837,2843.315,-2.220675125,1.67117089732654
"BBNA_3430540","impatiens","Male","Male",38.368955,-93.733799,2023,260,"Denise Moore","38.369, -93.734",3509.369773,466.7761364,159.508604651163,3717.23,-0.644815941,-0.0535001318746938
"BBNA_3430633","impatiens","Male","Male",43.9367485,-79.2252812,2023,259,"Taleb Darr","43.937, -79.225",2185.684773,354.6484091,196.675581395349,2273.64,0.308997768,1.11881585649167
"BBNA_3430686","impatiens","Male","Male",44.463972,-93.171726,2023,258,"Arlene Kjar","44.464, -93.172",2422.226818,448.7079545,81.48,2650.655,-1.393356095,2.66491746460865
"BBNA_3430711","impatiens","Male","Male",43.860774,-79.210948,2023,257,"Martyn A.& Sue S.","43.861, -79.211",2258.289659,343.2470455,190.098139534884,2362.53,0.230132112,1.17942234834557
"BBNA_3430724","impatiens","Male","Male",44.912426,-93.219616,2023,257,"Marisol Velilla","44.912, -93.22",2529.571591,418.6545455,76.5341860465116,2756.235,-0.72470512,2.25589855720185
"BBNA_3430750","impatiens","Male","Male",43.054139,-91.261167,2023,257,"Kat Busse","43.054, -91.261",2475.564659,473.0572727,109.144651162791,2607.47,-1.736454277,1.62949397178632
"BBNA_3430763","impatiens","Male","Male",44.994704,-93.014342,2023,257,"Emmett Johnston","44.995, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430768","impatiens","Male","Male",44.994854,-93.014264,2023,257,"Luka Nelson","44.995, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430790","impatiens","Male","Male",44.99391,-93.013419,2023,257,"Laila Mosley","44.994, -93.013",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430804","impatiens","Male","Male",44.99434,-93.01434,2023,257,"Alexander Ogden","44.994, -93.014",2424.817273,451.0809091,83.7625581395349,2606.015,-1.032955424,2.37070437145252
"BBNA_3430842","impatiens","Male","Male",38.084558,-94.429883,2023,256,"Krista Noel","38.085, -94.43",3578.168409,468.6375,154.475813953488,3680.76,-1.014922834,-0.0484563888789684
"BBNA_3430846","impatiens","Male","Male",45.404893,-92.660742,2023,256,"Jay Webster","45.405, -92.661",2310.587727,421.9879545,74.6181395348837,2496.375,-0.772694358,2.79775350328205
